,atqui,aut,autem,certe,ceu,confestim,cum,dehinc,deinceps,demum,denique,enim,ergo,eciam,exinde,forsan,forsitan,fortassis,ideo,igitur,ita,itaque,iterum,mox,multotiens,nam,namque,nempe,nimirum,puta,quando,quemadmodum,quia,quidem,quippe,quod,quoniam,quoque,praecipue,rursum,rursus,sane,scilicet,saepe,sic,sicut,siquidem,tamquam,ut,utique,uelut,ueluti,uero,uidelicet
909,0.0,0.19425717247145283,0.45326673576672327,0.0,0.0,0.0323761954119088,0.1295047816476352,0.0,0.0,0.0,0.0,0.29138575870717925,0.0,0.29138575870717925,0.0,0.0,0.0,0.0323761954119088,0.0323761954119088,0.0323761954119088,0.1295047816476352,0.0,0.0,0.0,0.0,0.0323761954119088,0.0,0.0,0.0,0.0,0.0,0.0323761954119088,0.16188097705954402,0.38851434494290565,0.0,0.38851434494290565,0.0,0.1295047816476352,0.0,0.0323761954119088,0.0,0.0,0.0,0.0,0.0323761954119088,0.3561381495309969,0.0,0.19425717247145283,0.0647523908238176,0.0647523908238176,0.0323761954119088,0.0,0.16188097705954402,0.0
910,0.0,0.16323270418351382,0.6296118589935533,0.0,0.0,0.0,0.04663791548100395,0.0,0.0,0.0,0.0,0.23318957740501975,0.0,0.04663791548100395,0.023318957740501974,0.0,0.0,0.0,0.0,0.04663791548100395,0.11659478870250987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04663791548100395,0.0932758309620079,0.11659478870250987,0.5596549857720474,0.0,0.23318957740501975,0.0,0.11659478870250987,0.0,0.04663791548100395,0.0,0.0,0.0,0.0,0.06995687322150593,0.23318957740501975,0.0,0.04663791548100395,0.06995687322150593,0.0932758309620079,0.023318957740501974,0.06995687322150593,0.11659478870250987,0.0
911,0.0,0.2720647808954716,0.680161952238679,0.0,0.0,0.0,0.02720647808954716,0.0,0.0,0.0,0.0,0.38089069325366026,0.1360323904477358,0.05441295617909432,0.0,0.0,0.0,0.0,0.0,0.08161943426864147,0.05441295617909432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1360323904477358,0.02720647808954716,0.1360323904477358,0.2720647808954716,0.0,0.38089069325366026,0.02720647808954716,0.02720647808954716,0.0,0.0,0.0,0.0,0.0,0.0,0.05441295617909432,0.10882591235818864,0.02720647808954716,0.0,0.10882591235818864,0.02720647808954716,0.0,0.0,0.0,0.0
912,0.0,0.34466433450573103,0.47391345994538014,0.02154152090660819,0.0,0.0,0.04308304181321638,0.0,0.0,0.0,0.0,0.45237193903877193,0.0,0.08616608362643276,0.0,0.0,0.0,0.02154152090660819,0.0,0.17233216725286551,0.02154152090660819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08616608362643276,0.02154152090660819,0.12924912543964912,0.3662058554123392,0.0,0.47391345994538014,0.02154152090660819,0.04308304181321638,0.0,0.02154152090660819,0.0,0.0,0.0,0.0,0.04308304181321638,0.06462456271982456,0.0,0.0,0.08616608362643276,0.08616608362643276,0.0,0.02154152090660819,0.06462456271982456,0.0
913,0.0,0.10646601614815142,0.8162394571358275,0.0,0.0,0.0,0.05323300807407571,0.0,0.0,0.0,0.0,0.21293203229630284,0.0709773440987676,0.0354886720493838,0.0,0.0,0.0,0.0,0.0,0.08872168012345952,0.05323300807407571,0.0,0.0,0.0,0.0,0.0177443360246919,0.0,0.0,0.0,0.0,0.0354886720493838,0.0354886720493838,0.15969902422222712,0.37263105651852996,0.0,0.19518769627161092,0.0,0.05323300807407571,0.0,0.0177443360246919,0.0177443360246919,0.0,0.0,0.0,0.0354886720493838,0.19518769627161092,0.0,0.0,0.0,0.0,0.0,0.0354886720493838,0.08872168012345952,0.0
914,0.0,0.11527808354084698,0.806946584785929,0.0,0.0,0.0,0.05763904177042349,0.0,0.0,0.0,0.0,0.24976918100516848,0.076852055693898,0.05763904177042349,0.0,0.0,0.0,0.0,0.0,0.11527808354084698,0.038426027846949,0.0192130139234745,0.0,0.0,0.0,0.0192130139234745,0.0,0.0,0.0,0.0,0.038426027846949,0.0192130139234745,0.1729171253112705,0.32662123669906645,0.0,0.19213013923474498,0.0,0.05763904177042349,0.0,0.0,0.0192130139234745,0.0,0.038426027846949,0.0,0.038426027846949,0.23055616708169396,0.0,0.0,0.0,0.0192130139234745,0.0,0.0192130139234745,0.09606506961737249,0.0
915,0.0,0.4294517958125351,0.6315467585478457,0.0,0.0,0.0,0.05052374068382766,0.0,0.0,0.0,0.0,0.3789280551287075,0.0757856110257415,0.10104748136765532,0.0,0.0,0.0,0.0,0.0,0.02526187034191383,0.05052374068382766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0757856110257415,0.05052374068382766,0.1768330923933968,0.3284043144448798,0.0,0.22735683307722446,0.0,0.0757856110257415,0.0,0.05052374068382766,0.0,0.0,0.02526187034191383,0.0,0.05052374068382766,0.12630935170956914,0.0,0.0,0.151571222051483,0.02526187034191383,0.0,0.02526187034191383,0.02526187034191383,0.0
916,0.0,0.25567571302786435,0.5113514260557287,0.02324324663889676,0.0,0.0,0.04648649327779352,0.0,0.0,0.0,0.0,0.4648649327779352,0.0,0.09297298655558704,0.0,0.0,0.0,0.02324324663889676,0.0,0.18594597311117408,0.02324324663889676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09297298655558704,0.02324324663889676,0.16270272647227732,0.39513519286124493,0.0,0.4183784395001417,0.02324324663889676,0.06972973991669028,0.0,0.02324324663889676,0.0,0.0,0.0,0.0,0.06972973991669028,0.06972973991669028,0.0,0.0,0.09297298655558704,0.1162162331944838,0.0,0.02324324663889676,0.06972973991669028,0.0
917,0.0,0.20401922405037512,0.5893888694788615,0.0,0.0,0.0,0.022668802672263903,0.0,0.0,0.0,0.0,0.36270084275622244,0.0,0.15868161870584732,0.0,0.0,0.0,0.022668802672263903,0.0,0.11334401336131951,0.022668802672263903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11334401336131951,0.045337605344527805,0.20401922405037512,0.36270084275622244,0.0,0.38536964542848634,0.022668802672263903,0.09067521068905561,0.0,0.022668802672263903,0.0,0.0,0.0,0.0,0.11334401336131951,0.045337605344527805,0.0,0.0,0.24935682939490295,0.11334401336131951,0.0,0.045337605344527805,0.045337605344527805,0.0
918,0.0,0.10553963170954378,0.8267271150580929,0.0,0.0,0.0,0.05276981585477189,0.0,0.0,0.0,0.0,0.22866920203734487,0.07035975447302918,0.03517987723651459,0.0,0.0,0.0,0.0,0.0,0.07035975447302918,0.05276981585477189,0.0,0.0,0.0,0.0,0.017589938618257295,0.0,0.0,0.0,0.0,0.03517987723651459,0.05276981585477189,0.08794969309128649,0.3869786496016605,0.0,0.15830944756431567,0.0,0.03517987723651459,0.0,0.03517987723651459,0.017589938618257295,0.0,0.0,0.0,0.07035975447302918,0.19348932480083025,0.0,0.0,0.017589938618257295,0.0,0.0,0.03517987723651459,0.05276981585477189,0.0
919,0.0,0.39163022499397865,0.6527170416566311,0.0,0.0,0.0,0.052217363332530485,0.0,0.0,0.0,0.0,0.4177389066602439,0.15665208999759145,0.052217363332530485,0.0,0.0,0.0,0.0,0.0,0.052217363332530485,0.07832604499879572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10443472666506097,0.0,0.026108681666265243,0.1827607716638567,0.0,0.3394128616614482,0.0,0.026108681666265243,0.0,0.052217363332530485,0.0,0.0,0.0,0.0,0.026108681666265243,0.15665208999759145,0.026108681666265243,0.0,0.13054340833132622,0.026108681666265243,0.0,0.0,0.0,0.0
920,0.0,0.24963459176571862,0.3744518876485779,0.0,0.0,0.0,0.09361297191214447,0.0,0.0,0.0,0.0,0.28083891573643344,0.0,0.2184302677950038,0.031204323970714827,0.0,0.0,0.031204323970714827,0.031204323970714827,0.062408647941429654,0.09361297191214447,0.0,0.0,0.0,0.0,0.031204323970714827,0.0,0.0,0.0,0.0,0.031204323970714827,0.062408647941429654,0.2184302677950038,0.4368605355900076,0.0,0.4056562116192928,0.0,0.15602161985357413,0.0,0.031204323970714827,0.0,0.0,0.0,0.0,0.031204323970714827,0.3744518876485779,0.0,0.09361297191214447,0.062408647941429654,0.09361297191214447,0.031204323970714827,0.031204323970714827,0.2184302677950038,0.0
921,0.0,0.3348247650912125,0.4352721946185763,0.0,0.0,0.033482476509121256,0.16741238254560625,0.0,0.0,0.0,0.0,0.5022371476368188,0.16741238254560625,0.23437733556384877,0.0,0.0,0.0,0.0,0.0,0.0,0.10044742952736375,0.0,0.0,0.033482476509121256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23437733556384877,0.3013422885820913,0.0,0.26785981207297005,0.0,0.10044742952736375,0.0,0.033482476509121256,0.0,0.0,0.0,0.0,0.033482476509121256,0.23437733556384877,0.0,0.16741238254560625,0.06696495301824251,0.033482476509121256,0.0,0.0,0.06696495301824251,0.0
