,Translator,Work,atqui,aut,autem,certe,ceu,confestim,cum,dehinc,deinceps,demum,denique,enim,ergo,eciam,exinde,forsan,forsitan,fortassis,ideo,igitur,ita,itaque,iterum,mox,multotiens,nam,namque,nempe,nimirum,puta,quando,quemadmodum,quia,quidem,quippe,quod,quoniam,quoque,praecipue,rursum,rursus,sane,scilicet,saepe,sic,sicut,siquidem,tamquam,ut,utique,uelut,ueluti,uero,uidelicet
753,Wil,Simp,0.0,0.20960938184084413,0.3429971702850177,0.0,0.0,0.0,0.038110796698335295,0.0,0.0,0.0,0.0,0.17149858514250885,0.07622159339667059,0.07622159339667059,0.0,0.0,0.0,0.0,0.0,0.13338778844417354,0.019055398349167647,0.0,0.038110796698335295,0.0,0.0,0.13338778844417354,0.0,0.0,0.0,0.0,0.07622159339667059,0.0,0.13338778844417354,0.13338778844417354,0.0,0.8193821290142089,0.11433239009500588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05716619504750294,0.019055398349167647,0.07622159339667059,0.0,0.15244318679334118,0.0,0.0,0.0,0.0,0.0
754,Wil,Simp,0.0,0.16148591549957714,0.4613883299987918,0.0,0.0,0.0,0.02306941649993959,0.0,0.0,0.0,0.0,0.3691106639990334,0.04613883299987918,0.2306941649993959,0.0,0.0,0.0,0.0,0.0,0.06920824949981877,0.06920824949981877,0.02306941649993959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06920824949981877,0.3229718309991543,0.0,0.5305965794986106,0.04613883299987918,0.0,0.0,0.0,0.0,0.0,0.02306941649993959,0.0,0.09227766599975835,0.06920824949981877,0.0,0.09227766599975835,0.2306941649993959,0.2999024144992147,0.0,0.0,0.02306941649993959,0.0
755,Myst,4,0.0,0.0,0.7969708913291729,0.0,0.0,0.06375767130633382,0.22315184957216838,0.0,0.0,0.0,0.0,0.28690952087850224,0.0,0.09563650695950074,0.0,0.0,0.0,0.0,0.0,0.03187883565316691,0.09563650695950074,0.0,0.0,0.03187883565316691,0.0,0.0,0.0,0.0,0.0,0.0,0.03187883565316691,0.0,0.03187883565316691,0.06375767130633382,0.0,0.12751534261266764,0.0,0.0,0.0,0.0,0.03187883565316691,0.0,0.0,0.0,0.03187883565316691,0.0,0.0,0.0,0.28690952087850224,0.0,0.0,0.0,0.31878835653166915,0.0
756,Myst,4,0.0,0.0,0.8169217288768313,0.0,0.0,0.026352313834736494,0.2898754521821014,0.0,0.0,0.0,0.0,0.23717082451262844,0.026352313834736494,0.026352313834736494,0.0,0.0,0.0,0.0,0.0,0.026352313834736494,0.05270462766947299,0.0,0.0,0.0,0.05270462766947299,0.0,0.0,0.0,0.0,0.0,0.026352313834736494,0.0,0.026352313834736494,0.15811388300841897,0.0,0.21081851067789195,0.026352313834736494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23717082451262844,0.0,0.0,0.0,0.23717082451262844,0.0
757,Jam,Anim,0.0,0.539607700638376,0.7194769341845014,0.0,0.0,0.0,0.09811049102515929,0.0,0.0,0.0,0.0,0.228924479058705,0.0,0.016351748504193214,0.0,0.0,0.0,0.03270349700838643,0.0,0.04905524551257964,0.0,0.0,0.016351748504193214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19622098205031857,0.0,0.16351748504193214,0.016351748504193214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03270349700838643,0.13081398803354571,0.016351748504193214,0.016351748504193214,0.14716573653773893,0.09811049102515929,0.0,0.0,0.09811049102515929,0.0
758,Jam,Anim,0.0,0.0,0.8721879253356937,0.0,0.0,0.0,0.030603085099498023,0.0,0.0,0.0,0.0,0.2907293084452312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045904627649247035,0.0,0.0,0.0,0.0,0.015301542549749012,0.0,0.015301542549749012,0.0,0.0,0.0,0.0,0.015301542549749012,0.015301542549749012,0.24482468079598418,0.0,0.2601262233457332,0.045904627649247035,0.015301542549749012,0.0,0.0,0.0,0.0,0.0,0.0,0.015301542549749012,0.10711079784824308,0.015301542549749012,0.015301542549749012,0.015301542549749012,0.0,0.0,0.0,0.09180925529849407,0.0
759,Jam,Anim,0.0,0.3703900601804777,0.7568840360209762,0.0,0.0,0.0,0.06441566264008308,0.0,0.0,0.0,0.0,0.3703900601804777,0.0,0.0,0.0,0.0,0.0,0.01610391566002077,0.0,0.08051957830010385,0.0,0.0,0.03220783132004154,0.0,0.01610391566002077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01610391566002077,0.19324698792024925,0.0,0.24155873490031157,0.03220783132004154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04831174698006231,0.09662349396012462,0.03220783132004154,0.01610391566002077,0.12883132528016616,0.03220783132004154,0.0,0.0,0.1127274096201454,0.01610391566002077
760,Jam,Anim,0.0,0.24712082528608617,0.8649228885013016,0.0,0.0,0.0,0.06178020632152154,0.0,0.0,0.0,0.0,0.26256587686646654,0.015445051580380386,0.015445051580380386,0.0,0.0,0.015445051580380386,0.015445051580380386,0.0,0.13900546422342347,0.0,0.0,0.03089010316076077,0.0,0.03089010316076077,0.0,0.015445051580380386,0.0,0.0,0.0,0.0,0.015445051580380386,0.015445051580380386,0.23167577370570577,0.0,0.09267030948228232,0.03089010316076077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04633515474114116,0.07722525790190193,0.06178020632152154,0.06178020632152154,0.06178020632152154,0.06178020632152154,0.0,0.0,0.09267030948228232,0.0
761,Jam,Anim,0.0,0.32095659235262214,0.7702958216462932,0.0,0.0,0.0,0.016047829617631106,0.0,0.0,0.0,0.0,0.40119574044077766,0.016047829617631106,0.0,0.0,0.0,0.0,0.03209565923526221,0.0,0.12838263694104884,0.0,0.0,0.0,0.0,0.0,0.0,0.03209565923526221,0.0,0.0,0.0,0.0,0.016047829617631106,0.016047829617631106,0.2086217850292044,0.0,0.2567652738820977,0.03209565923526221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09628697770578665,0.016047829617631106,0.016047829617631106,0.048143488852893324,0.016047829617631106,0.0,0.0,0.016047829617631106,0.0
762,Jam,Anim,0.0,0.22713987837566693,0.8112138513416676,0.0,0.0,0.0,0.0324485540536667,0.0,0.0,0.0,0.0,0.38938264864400046,0.0324485540536667,0.0,0.0,0.0,0.0,0.01622427702683335,0.0,0.14601849324150015,0.0,0.0,0.0324485540536667,0.01622427702683335,0.0,0.0,0.0324485540536667,0.0,0.0,0.0,0.0,0.0,0.0,0.24336415540250028,0.0,0.11356993918783347,0.04867283108050006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08112138513416675,0.1622427702683335,0.01622427702683335,0.04867283108050006,0.0,0.04867283108050006,0.0,0.0,0.01622427702683335,0.0
763,Jam,Anim,0.0,0.09498713802919553,0.807390673248162,0.0,0.0,0.0,0.04749356901459777,0.0,0.0,0.0,0.0,0.2849614140875866,0.0,0.01583118967153259,0.0,0.0,0.0,0.0,0.0,0.11081832770072812,0.0,0.0,0.01583118967153259,0.0,0.0,0.0,0.04749356901459777,0.0,0.0,0.0,0.0,0.0,0.0,0.269130224416054,0.0,0.2849614140875866,0.04749356901459777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1424807070437933,0.22163665540145625,0.01583118967153259,0.01583118967153259,0.07915594835766294,0.04749356901459777,0.0,0.0,0.07915594835766294,0.0
764,Jam,Anim,0.0,0.0753778361444409,0.8140806303599617,0.0,0.0,0.0,0.015075567228888179,0.0,0.0,0.0,0.0,0.31658691180665177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0753778361444409,0.0,0.0,0.015075567228888179,0.0,0.0,0.0,0.015075567228888179,0.0,0.0,0.0,0.0,0.0,0.0,0.33166247903553997,0.0,0.25628464289109903,0.030151134457776358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09045340337332908,0.12060453783110543,0.0,0.0,0.12060453783110543,0.0,0.0,0.0,0.10552897060221726,0.0
765,Jam,Anim,0.0,0.0864226802873516,0.8066116826819483,0.0,0.0,0.0,0.02880756009578387,0.0,0.0,0.0,0.0,0.2592680408620548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07201890023945967,0.0,0.0,0.0,0.0,0.014403780047891935,0.0,0.02880756009578387,0.0,0.0,0.0,0.0,0.0,0.0,0.3168831610536226,0.0,0.33128694110151446,0.10082646033524353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0432113401436758,0.18724914062259515,0.0,0.0432113401436758,0.05761512019156774,0.0432113401436758,0.0,0.0,0.05761512019156774,0.0
766,Jam,Anim,0.0,0.1440676931430326,0.7491520043437695,0.0,0.0,0.0,0.1440676931430326,0.0,0.0,0.0,0.0,0.24491507834315543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12966092382872935,0.0,0.0,0.01440676931430326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02881353862860652,0.3601692328575815,0.0,0.3601692328575815,0.1440676931430326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05762707725721304,0.10084738520012282,0.0,0.01440676931430326,0.15847446245733587,0.01440676931430326,0.0,0.0,0.01440676931430326,0.0
767,Jam,Anim,0.0,0.1307266331069201,0.7353373112264255,0.04902248741509503,0.0,0.0,0.16340829138365012,0.0,0.0,0.0,0.0,0.44120238673585527,0.01634082913836501,0.0,0.0,0.0,0.0,0.0,0.0,0.08170414569182506,0.0,0.0,0.01634082913836501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03268165827673002,0.2941349244905702,0.0,0.24511243707547517,0.06536331655346005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06536331655346005,0.1797491205220151,0.01634082913836501,0.0,0.1307266331069201,0.03268165827673002,0.0,0.0,0.06536331655346005,0.0
768,Jam,Anim,0.0,0.09264821092241589,0.7875097928405351,0.0,0.0,0.0,0.046324105461207944,0.0,0.0,0.0,0.0,0.32426873822845564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07720684243534658,0.0,0.0,0.0,0.015441368487069316,0.0,0.0,0.015441368487069316,0.0,0.0,0.0,0.0,0.0,0.015441368487069316,0.2779446327672477,0.0,0.16985505335776246,0.030882736974138632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12353094789655453,0.35515147520259427,0.015441368487069316,0.0,0.061765473948277264,0.030882736974138632,0.0,0.0,0.061765473948277264,0.0
769,Jam,Anim,0.0,0.1593322041809846,0.6970783932918077,0.0,0.0,0.0,0.13941567865836152,0.0,0.0,0.0,0.0,0.33858093388459226,0.019916525522623074,0.03983305104524615,0.0,0.0,0.0,0.0,0.0,0.05974957656786922,0.0,0.0,0.0,0.03983305104524615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2389983062714769,0.0,0.3983305104524615,0.11949915313573845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0796661020904923,0.25891483179409996,0.0,0.019916525522623074,0.13941567865836152,0.11949915313573845,0.0,0.0,0.09958262761311537,0.0
770,Jam,Anim,0.0,0.362118318669892,0.6861189195850586,0.0,0.0,0.0,0.11435315326417643,0.0,0.0,0.0,0.0,0.362118318669892,0.057176576632088215,0.0,0.0,0.0,0.0,0.0,0.0,0.057176576632088215,0.0,0.0,0.0,0.01905885887736274,0.0,0.0,0.03811771775472548,0.0,0.0,0.0,0.0,0.0,0.057176576632088215,0.13341201214153917,0.0,0.2858828831604411,0.13341201214153917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11435315326417643,0.13341201214153917,0.01905885887736274,0.0,0.2477651654057156,0.0952942943868137,0.0,0.0,0.15247087101890192,0.0
771,Jam,Anim,0.0,0.18439642112147228,0.6638271160373002,0.0,0.0,0.0,0.09219821056073614,0.0,0.0,0.0,0.0,0.3503532001307973,0.07375856844858891,0.0,0.0,0.0,0.0,0.0,0.0,0.22127570534576674,0.0,0.0,0.0,0.0,0.0,0.0,0.018439642112147228,0.0,0.0,0.0,0.036879284224294456,0.0,0.055318926336441684,0.36879284224294456,0.0,0.2765946316822084,0.16595677900932504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18439642112147228,0.16595677900932504,0.0,0.055318926336441684,0.11063785267288337,0.036879284224294456,0.0,0.0,0.12907749478503058,0.0
